F,M,married,widowed,single,divorced,age,children,construct,education,finance,government,IT,legal,manuf,medicine,retired,secondary,tertiary,postgrad,professional,income,avbal,avtrans,decision
0.0,1.0,1.0,0.0,0.0,0.0,44.25911587857388,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5890.365544795319,19794.808957329722,924.9153363972343,A
0.0,1.0,1.0,0.0,0.0,0.0,40.31128572930344,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4184.905429376883,29470.32472790381,953.2794291831431,A
0.0,1.0,1.0,0.0,0.0,0.0,40.245650943996026,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4337.742793758111,30026.720571898048,793.9938537670489,A
1.0,0.0,1.0,0.0,0.0,0.0,63.089463559506356,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2961.5061255286428,23788.456043720347,1520.0071980312246,A
0.0,1.0,1.0,0.0,0.0,0.0,47.300144671584434,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5290.739374398765,20891.941822321827,1240.6801178773112,A
0.0,1.0,1.0,0.0,0.0,0.0,40.0709762812957,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1118.4934322877127,8647.217489419754,1108.9942517805262,A
0.0,1.0,1.0,0.0,0.0,0.0,59.15854847422621,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1486.403101527504,12072.20804976383,1133.4892919075457,A
0.0,1.0,1.0,0.0,0.0,0.0,39.01477488114375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3275.094816803231,20086.951937454505,1068.8849038140854,A
0.0,1.0,1.0,0.0,0.0,0.0,30.799455393037732,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9334.307966262168,52417.766962322115,5374.566801787055,A
0.0,1.0,1.0,0.0,0.0,0.0,42.61438109957542,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4435.713927146902,13810.410785545322,1626.1779062701714,A
0.0,1.0,1.0,0.0,0.0,0.0,43.626300958432786,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15619.788636727115,37846.36780300318,3908.8655436695485,A
0.0,1.0,1.0,0.0,0.0,0.0,37.95703165355479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3259.214039136934,8693.41931932431,1630.0601901150121,A
0.0,1.0,1.0,0.0,0.0,0.0,33.237122519977206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1798.0383464115243,9414.555122512242,1345.7752878062693,A
0.0,1.0,1.0,0.0,0.0,0.0,49.22421370111252,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4058.1046438255726,13299.771997438344,1279.8459909236376,A
0.0,1.0,1.0,0.0,0.0,0.0,29.76318687193661,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14307.234567577787,45316.839351361035,3706.082924449228,A
0.0,1.0,1.0,0.0,0.0,0.0,44.80618988079101,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8877.9617691142,15047.949493826032,1631.367856415178,A
1.0,0.0,1.0,0.0,0.0,0.0,50.08420545762655,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,843.7432012256056,16185.016143851053,447.0433252359334,A
0.0,1.0,1.0,0.0,0.0,0.0,42.65547093658144,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1957.4452433005217,15731.052702756797,937.7854292725342,A
1.0,0.0,1.0,0.0,0.0,0.0,31.659296338988877,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7955.899098304371,13894.954698680716,2775.7489180832636,A
1.0,0.0,1.0,0.0,0.0,0.0,51.7921864776705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3198.564377371128,4534.2106118325155,1917.0211004529733,A
1.0,0.0,1.0,0.0,0.0,0.0,31.31150579473721,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4159.074768490234,8734.732778110461,1486.3745083323813,A
1.0,0.0,1.0,0.0,0.0,0.0,35.200677691549586,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8552.440009871678,14517.087161675037,2342.5912643835236,A
1.0,0.0,1.0,0.0,0.0,0.0,38.907073835246344,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6332.51099964543,33392.85900334496,1942.6037606318755,A
0.0,1.0,1.0,0.0,0.0,0.0,25.791149715795918,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2437.8239493022825,20757.172664478312,764.4635142550142,A
0.0,1.0,1.0,0.0,0.0,0.0,32.02795317938447,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3338.372340317688,19286.697412117923,773.9280735123996,A
1.0,0.0,1.0,0.0,0.0,0.0,36.6210538231596,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8573.504449468666,41540.85878358031,2492.3875012529925,A
1.0,0.0,1.0,0.0,0.0,0.0,38.13284391763989,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4484.282749197752,25254.91683933952,2000.839185275293,A
1.0,0.0,1.0,0.0,0.0,0.0,59.01333747911781,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2572.7339323117367,23925.589682405785,1925.3328192997851,A
0.0,1.0,1.0,0.0,0.0,0.0,34.164918028951945,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13629.29790429414,39076.31181619063,3865.9764189711964,A
1.0,0.0,1.0,0.0,0.0,0.0,39.92194918325646,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2533.0634458157256,11586.46912023035,351.2005983285137,A
0.0,1.0,1.0,0.0,0.0,0.0,40.327517923845804,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5169.479597092164,23684.934208823182,2399.917761283791,A
0.0,1.0,1.0,0.0,0.0,0.0,36.487108131380566,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13093.435519221382,37956.02903318528,4846.090844624836,A
0.0,1.0,1.0,0.0,0.0,0.0,36.44954281916211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3097.8424736209636,20400.636169786212,1470.8129906668175,A
0.0,1.0,1.0,0.0,0.0,0.0,39.23565241869831,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5960.025697845487,29668.942209925586,2002.4623516724027,A
0.0,1.0,1.0,0.0,0.0,0.0,44.7228786506423,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1817.1271773044364,15730.109596430006,919.8116064183929,A
0.0,1.0,1.0,0.0,0.0,0.0,28.927742878856627,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8306.577823893966,42508.32050343227,4041.1437307173446,A
0.0,1.0,1.0,0.0,0.0,0.0,37.477372027827876,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6674.813101455303,21550.930457275346,1480.9719369992517,A
0.0,1.0,1.0,0.0,0.0,0.0,41.17172713938685,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5495.01154230099,20138.81738149483,1068.8860379444247,A
0.0,1.0,1.0,0.0,0.0,0.0,26.456809179554565,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15024.090314253404,40301.76329974735,1821.973835780087,A
1.0,0.0,1.0,0.0,0.0,0.0,39.78318463787832,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2022.5857987513114,13191.311275433744,893.7932489302361,A
1.0,0.0,1.0,0.0,0.0,0.0,42.493644583501684,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8442.825573260412,29861.09673663251,3116.5159712497007,A
1.0,0.0,1.0,0.0,0.0,0.0,50.672280045598534,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7194.342144912896,30046.65383868511,1869.1455830780287,A
0.0,1.0,1.0,0.0,0.0,0.0,24.74513482042984,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2398.5543170647325,20997.32857589769,725.6919143903988,A
1.0,0.0,1.0,0.0,0.0,0.0,40.328180200761395,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4132.241607515445,29164.225062538088,1061.107454681797,A
1.0,0.0,1.0,0.0,0.0,0.0,41.39438616063646,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1294.6743161017291,15811.515012757005,1131.4783688399832,A
0.0,1.0,1.0,0.0,0.0,0.0,41.22257518123409,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2049.338393023474,15845.32003301484,985.5080844036797,A
1.0,0.0,1.0,0.0,0.0,0.0,32.363781927278744,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9844.100539843821,29557.54146569767,4045.0115070241372,A
1.0,0.0,1.0,0.0,0.0,0.0,59.765559506138736,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6889.857278101862,39701.20295681235,3211.340314336562,A
1.0,0.0,1.0,0.0,0.0,0.0,50.23914881738922,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3107.8697759560373,4218.765607119964,1041.6630828052294,A
1.0,0.0,1.0,0.0,0.0,0.0,33.917940066669246,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,642.7502352273267,5515.548292316129,1251.995818206376,A
0.0,1.0,1.0,0.0,0.0,0.0,44.61143367675188,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,997.0579969196618,22097.54200421171,1649.807728847474,A
0.0,1.0,1.0,0.0,0.0,0.0,40.135293387891835,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9578.097002507224,46122.63672463228,5064.500820341711,A
0.0,1.0,1.0,0.0,0.0,0.0,42.381217824325745,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4740.07904939705,14464.441042541019,1012.8508695646071,A
0.0,1.0,1.0,0.0,0.0,0.0,30.56004721929216,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2039.911202862203,21103.78403873405,930.3038817998465,A
0.0,1.0,1.0,0.0,0.0,0.0,29.352316610373325,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1303.4709087080594,8878.246071498326,1507.0101337257481,A
0.0,1.0,1.0,0.0,0.0,0.0,41.99993446728685,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12416.07839720735,37280.11280960158,4164.08468227208,A
0.0,1.0,1.0,0.0,0.0,0.0,28.280204873119924,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15130.740997837387,40095.21583214549,1994.9703735080998,A
1.0,0.0,1.0,0.0,0.0,0.0,60.89981256170718,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3882.1826569826117,21409.43707838129,865.850174471102,A
1.0,0.0,1.0,0.0,0.0,0.0,41.582249032983356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9821.56890200877,58025.80606053744,3519.6340349339494,A
1.0,0.0,1.0,0.0,0.0,0.0,33.684825243717235,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7677.953633825478,67579.33606409072,4727.936322871235,A
0.0,1.0,1.0,0.0,0.0,0.0,54.26321947143619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3125.3397490914886,8523.7972665259,1133.660221248173,A
0.0,1.0,1.0,0.0,0.0,0.0,28.472959477278266,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8300.268685872383,42399.32622335771,3973.182764963532,A
1.0,0.0,1.0,0.0,0.0,0.0,35.16215131913935,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3089.582418857759,17125.06761541103,959.2175765458894,A
0.0,1.0,1.0,0.0,0.0,0.0,36.485306290131064,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13461.392927258476,38755.509376287075,4302.0748155332485,A
1.0,0.0,1.0,0.0,0.0,0.0,60.697161696186456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2108.279178984618,15818.895033176514,1241.9673067301799,A
0.0,1.0,1.0,0.0,0.0,0.0,26.71134055607929,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2472.3698778988755,20545.904860447015,798.5713182801805,A
0.0,1.0,1.0,0.0,0.0,0.0,54.37815007057087,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4261.14826998041,6204.31192611661,1569.4311249342534,A
0.0,1.0,1.0,0.0,0.0,0.0,49.63061226700114,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,878.9178523229409,23009.13529417709,1940.3144708271263,A
1.0,0.0,1.0,0.0,0.0,0.0,63.48125732460938,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7379.512954745031,41611.45091070945,2845.2787753244697,A
1.0,0.0,1.0,0.0,0.0,0.0,38.998533778314716,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5989.230642095077,27926.731855682323,1569.2892009087411,A
1.0,0.0,1.0,0.0,0.0,0.0,36.65591541014177,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11121.140253670961,33775.30878553315,7462.0566372378335,A
0.0,1.0,1.0,0.0,0.0,0.0,36.76878682386898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2470.793730365129,9268.47925328247,1740.104663415003,A
0.0,1.0,1.0,0.0,0.0,0.0,45.250156394949265,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9284.523813215948,28076.784329369115,4485.39220348246,A
0.0,1.0,1.0,0.0,0.0,0.0,24.662284406306995,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,703.7022538200496,8389.168056838047,1276.2157141144455,A
1.0,0.0,1.0,0.0,0.0,0.0,46.922357459791684,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8766.376893492818,43132.890902455714,3190.1679062049616,A
0.0,1.0,1.0,0.0,0.0,0.0,33.21359225443485,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2283.6273167791715,16097.681514649474,1195.4494383304393,A
0.0,1.0,1.0,0.0,0.0,0.0,34.93038824784983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2135.56955848757,16107.752483376555,1118.6563922644925,A
0.0,1.0,1.0,0.0,0.0,0.0,40.02983906650534,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3620.66105055854,29323.923018464324,936.531242621926,A
1.0,0.0,1.0,0.0,0.0,0.0,67.39160597185516,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3314.2291248668307,33345.10624253226,506.94832322513025,A
1.0,0.0,1.0,0.0,0.0,0.0,41.26183799014769,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8485.714499553544,45471.01113969886,5879.61436187134,A
1.0,0.0,1.0,0.0,0.0,0.0,31.450655607935488,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2653.165699283455,19484.974264807806,977.1940077152171,A
0.0,1.0,1.0,0.0,0.0,0.0,52.052701847188075,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8627.768459047136,44004.194607794925,3865.1903438300915,A
0.0,1.0,1.0,0.0,0.0,0.0,35.34085005286099,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5898.445934256926,18025.37401281981,1648.3262543014625,A
0.0,1.0,1.0,0.0,0.0,0.0,44.169596593379154,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3362.4579935702923,20453.285782051844,1070.5467445228676,A
0.0,1.0,1.0,0.0,0.0,0.0,43.94190067189191,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1694.5418986055704,15749.210086424586,969.4758555585082,A
0.0,1.0,1.0,0.0,0.0,0.0,57.19432509907823,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6715.585523545223,38758.02235576307,3356.4450221902975,A
0.0,1.0,1.0,0.0,0.0,0.0,39.0808451289684,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6002.443260102007,28654.742827673883,1754.9276362650053,A
1.0,0.0,1.0,0.0,0.0,0.0,48.48452636613543,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,814.2456875075277,16039.756191951705,552.6156694852671,A
1.0,0.0,1.0,0.0,0.0,0.0,39.83325512694419,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9218.44042874985,29535.044125436885,3363.158937143061,A
0.0,1.0,1.0,0.0,0.0,0.0,33.0368735753475,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10251.688093204964,29945.0303021131,1841.8265704440014,A
0.0,1.0,1.0,0.0,0.0,0.0,34.496548203247585,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7929.741381533293,41081.82127666186,2999.4991483564563,A
0.0,1.0,1.0,0.0,0.0,0.0,43.387121149948435,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4723.839759957551,13804.982073058736,1626.9872690717468,A
1.0,0.0,1.0,0.0,0.0,0.0,47.55577251289725,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2970.773181702104,27489.590394950068,1434.201568832996,A
1.0,0.0,1.0,0.0,0.0,0.0,41.74884854663039,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3036.944007914623,10959.969534657124,393.4225672236292,A
0.0,1.0,1.0,0.0,0.0,0.0,21.545183200853334,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10097.3230668128,40927.343642007865,2498.5016714688427,A
0.0,1.0,1.0,0.0,0.0,0.0,46.50911413823309,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1674.943734223287,15822.865462742753,775.5276530110267,A
1.0,0.0,1.0,0.0,0.0,0.0,49.58950568756692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9854.32114502464,59122.07090272589,2714.4225968832766,A
1.0,0.0,1.0,0.0,0.0,0.0,39.2228078199253,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1711.0753056620833,11961.7660327234,837.2313362059292,A
1.0,0.0,1.0,0.0,0.0,0.0,41.99132782865393,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8572.020643209537,46416.00680770625,5654.271544183004,A
0.0,1.0,1.0,0.0,0.0,0.0,51.38978889155662,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1207.70384841932,23198.2519251081,1950.3877287893715,A
1.0,0.0,1.0,0.0,0.0,0.0,60.64287267316212,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2952.899253485554,12615.127137001136,1195.4209591019999,A
1.0,0.0,1.0,0.0,0.0,0.0,39.35446201032377,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2467.9535251102157,13530.607243223592,1089.0266801110317,A
0.0,1.0,1.0,0.0,0.0,0.0,47.33640038164662,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13640.651381778676,36732.27016801444,3695.7282950755016,A
1.0,0.0,1.0,0.0,0.0,0.0,32.979527045167146,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2868.7701202352455,17922.56429186349,1793.1520855469576,A
1.0,0.0,1.0,0.0,0.0,0.0,30.590001383808403,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1824.2225338215458,6776.675522243279,1938.919341981607,A
1.0,0.0,1.0,0.0,0.0,0.0,42.48936236095497,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000.3096220498641,3106.638574899648,1114.9837531261417,A
1.0,0.0,1.0,0.0,0.0,0.0,36.29542636422308,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8623.409341080305,14090.466672357807,2498.588990615536,A
1.0,0.0,1.0,0.0,0.0,0.0,32.00763278449751,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2681.324829013302,19425.691753933865,1005.2983837565207,A
1.0,0.0,1.0,0.0,0.0,0.0,29.53976918439127,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9712.366919233154,27770.142268230185,2116.884644398848,A
0.0,1.0,1.0,0.0,0.0,0.0,61.490786160830154,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1379.5068984465308,12146.336945632702,1233.9077757608657,A
0.0,1.0,1.0,0.0,0.0,0.0,24.09093473760547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2657.2032642428267,17083.71599796563,2214.127044788011,A
1.0,0.0,1.0,0.0,0.0,0.0,52.24308081157506,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3613.2610241952384,20914.694792894086,971.7665177188426,A
1.0,0.0,1.0,0.0,0.0,0.0,40.663396896825994,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9066.008061019316,45817.16656639308,5446.611143004089,A
0.0,1.0,1.0,0.0,0.0,0.0,36.73920225446675,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3056.631321479707,20406.37504910561,1035.1876234764381,A
1.0,0.0,1.0,0.0,0.0,0.0,29.93627370095286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9577.376628596878,27656.01812054722,2361.600865417043,A
1.0,0.0,1.0,0.0,0.0,0.0,28.086887388450428,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10629.338564660227,30023.02150837109,4710.782335350924,A
1.0,0.0,1.0,0.0,0.0,0.0,28.231290554007074,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10474.004756117843,29536.681559598466,3570.699755341065,A
1.0,0.0,1.0,0.0,0.0,0.0,44.42816433188674,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6102.882356593838,36118.04921898914,2363.8924636336988,A
0.0,1.0,1.0,0.0,0.0,0.0,55.24061776002823,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5026.067843220625,21867.75071967867,1463.2704132176955,A
1.0,0.0,1.0,0.0,0.0,0.0,31.376216839506863,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2644.044427725372,19502.224377885395,967.8308383112236,A
1.0,0.0,1.0,0.0,0.0,0.0,41.246259502779495,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1271.4237915924707,15815.137767589164,1140.8980956956261,A
