age,income,avbal,avtrans,sexNum,mstatusNum,occupationNum,educationNum,childrenNum,sex_F,sex_M,mstatus_divorced,mstatus_married,mstatus_single,mstatus_widowed,occupation_IT,occupation_construct,occupation_education,occupation_finance,occupation_government,occupation_legal,occupation_manuf,occupation_medicine,occupation_retired,education_postgrad,education_professional,education_secondary,education_tertiary,children_0,children_1,children_2,children_3,children_4,decision
39.21100164056932,3179.4368337077217,20151.212421417604,1107.3000950924443,0.9089979089486697,1.0,6.544989544743348,2.0,2.0,0.09100209105133028,0.9089979089486697,0.0,1.0,0.0,0.0,0.0,0.0,0.09100209105133028,0.0,0.0,0.0,0.0,0.9089979089486697,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,A
39.13662677733932,2672.1236398313586,17283.82970131802,841.6638835913687,0.0,1.0,4.3583821959013695,2.7263970326502283,1.7263970326502283,1.0,0.0,0.0,1.0,0.0,0.0,0.27360296734977174,0.0,0.0,0.0,0.0,0.0,0.7263970326502283,0.0,0.0,0.0,0.0,0.27360296734977174,0.7263970326502283,0.0,0.27360296734977174,0.7263970326502283,0.0,0.0,A
55.71308315759424,3936.5402608668605,21143.978079432083,1795.364489536064,0.0,1.0,4.262768465504442,3.0,0.45255369310088844,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5474463068991116,0.0,0.0,0.0,0.0,0.45255369310088844,0.0,0.0,0.0,0.0,1.0,0.5474463068991116,0.45255369310088844,0.0,0.0,0.0,A
40.987903289683274,9275.802214215875,15773.581664693105,1948.732010680038,0.5490895525838956,1.0,1.0,2.5490895525838955,0.9018208948322088,0.4509104474161044,0.5490895525838956,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4509104474161044,0.5490895525838956,0.5490895525838956,0.0,0.4509104474161044,0.0,0.0,A
56.71177623540426,2581.325852217392,24034.698456570717,1916.4576057142356,0.0,1.0,0.4476436079836352,3.0,1.0895287215967269,1.0,0.0,0.0,1.0,0.0,0.0,0.910471278403273,0.0,0.0,0.0,0.0,0.08952872159672698,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.910471278403273,0.08952872159672698,0.0,0.0,A
46.999302669624264,9411.861357774209,34371.20320834256,3272.4918446295906,0.0,1.0,3.8938783546258513,0.8938783546258514,0.5959189030839009,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7020405484580495,0.0,0.0,0.29795945154195047,0.0,0.0,0.7020405484580495,0.0,0.0,0.29795945154195047,0.7020405484580495,0.0,0.29795945154195047,0.0,0.0,A
52.74252090654723,4360.611956061397,23248.058121485174,1532.4579885813896,1.0,1.0,5.618011380075056,3.0,1.4763977239849888,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4763977239849888,0.0,0.0,0.0,0.0,0.5236022760150112,0.0,0.0,0.0,1.0,0.0,0.5236022760150112,0.4763977239849888,0.0,0.0,A
35.06464492465898,7916.711628004951,41090.82270798383,2998.10379738866,0.6976418714934634,1.0,0.6047162570130733,0.30235812850653665,1.6976418714934634,0.30235812850653665,0.6976418714934634,0.0,1.0,0.0,0.0,0.6976418714934634,0.0,0.30235812850653665,0.0,0.0,0.0,0.0,0.0,0.0,0.6976418714934634,0.30235812850653665,0.0,0.0,0.0,0.30235812850653665,0.6976418714934634,0.0,0.0,A
36.52835083315675,6442.969538041429,36977.02758345991,1747.1538877370315,0.20352822432612272,1.0,2.3894153270216316,2.3894153270216316,2.7964717756738775,0.7964717756738773,0.20352822432612272,0.0,1.0,0.0,0.0,0.20352822432612272,0.0,0.0,0.7964717756738773,0.0,0.0,0.0,0.0,0.0,0.20352822432612272,0.0,0.0,0.7964717756738773,0.0,0.0,0.20352822432612272,0.7964717756738773,0.0,A
44.94730330331944,9387.600042475908,44065.38168871376,3282.8209492119718,0.45934680794617244,1.0,2.8373872317846898,1.0813063841076551,0.45934680794617244,0.5406531920538276,0.45934680794617244,0.0,1.0,0.0,0.0,0.0,0.5406531920538276,0.0,0.0,0.0,0.45934680794617244,0.0,0.0,0.0,0.45934680794617244,0.0,0.5406531920538276,0.0,0.5406531920538276,0.45934680794617244,0.0,0.0,0.0,A
67.95413283825496,3580.184577796832,23270.9015783561,930.6774124406737,0.8420914150187097,1.0,7.052548490112258,3.0,0.8420914150187097,0.15790858498129035,0.8420914150187097,0.0,1.0,0.0,0.0,0.0,0.0,0.15790858498129035,0.0,0.0,0.0,0.0,0.0,0.8420914150187097,0.0,0.0,0.0,1.0,0.15790858498129035,0.8420914150187097,0.0,0.0,0.0,A
34.78635596115603,2936.1130122730674,19774.96716894095,1425.5000575393135,0.0,1.0,3.1554112934230125,2.2310822586846024,1.7689177413153976,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7689177413153975,0.0,0.0,0.0,0.0,0.23108225868460253,0.0,0.0,0.0,0.7689177413153975,0.23108225868460253,0.0,0.23108225868460253,0.7689177413153975,0.0,0.0,A
51.09112950378428,9851.197894577139,59110.224094739984,2569.545671545142,0.06623597785186586,1.0,7.0,0.0,0.19870793355559757,0.9337640221481341,0.06623597785186586,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9337640221481341,0.0,0.0,0.06623597785186586,0.0,A
25.904092741749242,2447.1643803420234,21161.469741477995,708.3499846052423,0.954138733595367,1.0,0.0917225328092659,2.045861266404633,1.908277467190734,0.04586126640463295,0.954138733595367,0.0,1.0,0.0,0.0,0.954138733595367,0.0,0.04586126640463295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.954138733595367,0.04586126640463295,0.04586126640463295,0.0,0.954138733595367,0.0,0.0,A
60.63251893829133,4346.47490903608,21718.996027834222,1086.8005643892388,0.3791943155779087,1.0,2.7583886311558174,3.0,0.3791943155779087,0.6208056844220913,0.3791943155779087,0.0,1.0,0.0,0.0,0.0,0.0,0.6208056844220913,0.0,0.3791943155779087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6208056844220913,0.3791943155779087,0.0,0.0,0.0,A
39.14981016778369,1484.1049753825632,12125.266491371272,1018.9224923863942,0.0,1.0,5.347413408225414,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6525865917745858,0.3474134082254142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,A
45.68234874329831,977.4935071597474,15399.509337589801,1160.983732335913,0.0,1.0,4.045653955392571,2.2091307910785143,1.5817384178429716,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7908692089214858,0.0,0.0,0.0,0.0,0.20913079107851418,0.0,0.0,0.7908692089214858,0.20913079107851418,0.20913079107851418,0.0,0.7908692089214858,0.0,0.0,A
50.67361643901999,4485.290990907298,13391.800492972297,1766.916230607289,0.5796499344717384,1.0,4.840700131056523,3.0,1.4203500655282615,0.4203500655282616,0.5796499344717384,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5796499344717384,0.0,0.4203500655282616,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5796499344717384,0.4203500655282616,0.0,0.0,A
38.39432138478499,5443.044830648627,25576.51896581395,1325.5717316088312,0.658436789543455,1.0,0.34156321045654503,2.31687357908691,2.0,0.34156321045654503,0.658436789543455,0.0,1.0,0.0,0.0,0.658436789543455,0.34156321045654503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34156321045654503,0.0,0.658436789543455,0.0,0.0,1.0,0.0,0.0,A
32.652488325753716,2835.9667611515306,20644.7898272902,927.4191779940425,1.0,1.0,3.7608439169984904,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4627365832859299,0.0,0.0,0.0,0.0,0.0,0.0,0.5372634167140701,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,A
53.2428425030354,3397.91693383022,24310.74782259435,1065.5123031781002,0.46011915898357203,1.0,6.380357476950716,3.0,1.539880841016428,0.539880841016428,0.46011915898357203,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.539880841016428,0.0,0.0,0.46011915898357203,0.0,0.0,0.0,1.0,0.0,0.46011915898357203,0.539880841016428,0.0,0.0,A
51.52870886564715,4511.382042566423,22092.437808468487,1392.6281341752565,0.4152338940508463,1.0,2.4152338940508464,3.0,0.8304677881016926,0.5847661059491537,0.4152338940508463,0.0,1.0,0.0,0.0,0.0,0.0,0.5847661059491537,0.4152338940508463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5847661059491537,0.0,0.4152338940508463,0.0,0.0,A
35.49373682590143,2141.278406940785,15944.352107437082,1067.8935881331363,1.0,1.0,5.398798044358875,2.0,1.8006009778205627,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.40030048891028136,0.0,0.0,0.0,0.5996995110897186,0.0,0.0,0.0,1.0,0.0,0.0,0.5996995110897186,0.0,0.40030048891028136,0.0,A
48.987913310683595,3954.0266322346647,12271.686797810988,2191.2117904891893,0.3023324263030682,1.0,4.186005442181591,3.0,2.0,0.6976675736969318,0.3023324263030682,0.0,1.0,0.0,0.0,0.3023324263030682,0.0,0.0,0.0,0.0,0.0,0.6976675736969318,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,A
30.757804910187033,8381.504075510433,17349.937231777552,2238.0173817670193,0.18006727234929853,1.0,0.8199327276507015,2.1800672723492984,2.360134544698597,0.8199327276507015,0.18006727234929853,0.0,1.0,0.0,0.0,0.18006727234929853,0.8199327276507015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8199327276507015,0.18006727234929853,0.0,0.0,0.8199327276507015,0.0,0.18006727234929853,A
51.213894956510174,1174.8296834069401,23179.342812780855,1949.380538859159,0.696501466227079,1.0,4.875510263589553,2.3034985337729212,1.0,0.303498533772921,0.696501466227079,0.0,1.0,0.0,0.0,0.303498533772921,0.0,0.0,0.0,0.0,0.0,0.0,0.696501466227079,0.0,0.0,0.0,0.696501466227079,0.303498533772921,0.0,1.0,0.0,0.0,0.0,A
33.12003766038205,3335.106116527484,9058.104123644896,1618.443677281429,0.4116612143575281,1.0,5.234983643072584,2.5883387856424718,1.1766775712849438,0.5883387856424719,0.4116612143575281,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5883387856424719,0.0,0.0,0.4116612143575281,0.0,0.0,0.0,0.4116612143575281,0.5883387856424719,0.4116612143575281,0.0,0.5883387856424719,0.0,0.0,A
39.33573698675723,5802.990719306511,29749.91295092508,1864.035817221401,1.0,1.0,0.5027295805823315,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8743176048544171,0.0,0.0,0.0,0.12568239514558288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,A
36.184725413403825,8562.617719021579,41521.11051487161,2508.60266398101,0.48476394513578913,1.0,0.5152360548642109,1.0304721097284217,0.9695278902715783,0.5152360548642109,0.48476394513578913,0.0,1.0,0.0,0.0,0.48476394513578913,0.5152360548642109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48476394513578913,0.0,0.5152360548642109,0.0,0.5152360548642109,0.0,0.48476394513578913,0.0,0.0,A
45.546112461923215,1897.4156012271728,15725.774771347631,863.9061565328384,0.9731103492701043,1.0,1.0537793014597914,1.0268896507298957,3.9193310478103127,0.026889650729895687,0.9731103492701043,0.0,1.0,0.0,0.0,0.0,0.9731103492701043,0.0,0.026889650729895687,0.0,0.0,0.0,0.0,0.0,0.0,0.9731103492701043,0.026889650729895687,0.0,0.0,0.026889650729895687,0.0,0.0,0.9731103492701043,A
53.986939884461094,3667.434058865561,21014.358366652632,950.4301541268132,0.3980646044590398,1.0,3.990323022295199,2.60193539554096,0.7961292089180796,0.6019353955409602,0.3980646044590398,0.0,1.0,0.0,0.0,0.0,0.0,0.6019353955409602,0.0,0.0,0.0,0.0,0.3980646044590398,0.0,0.0,0.0,0.3980646044590398,0.6019353955409602,0.6019353955409602,0.0,0.3980646044590398,0.0,0.0,A
59.56387751658803,7512.260476478122,42436.445121597186,3587.6863520689576,0.0,1.0,1.7761509340936794,0.7761509340936794,1.2238490659063206,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2238490659063206,0.7761509340936794,0.0,0.0,0.0,0.0,0.0,0.0,0.2238490659063206,0.7761509340936794,0.0,0.0,0.0,0.7761509340936794,0.2238490659063206,0.0,0.0,A
66.97236587412984,3331.8490489642377,23657.823057261387,1133.8955415316627,0.8217906368444492,1.0,6.574325094755594,3.0,1.0,0.1782093631555508,0.8217906368444492,0.0,1.0,0.0,0.0,0.1782093631555508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8217906368444492,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,A
44.25911587857388,5890.365544795319,19794.808957329722,924.9153363972343,0.6549173721776133,1.0,4.690165255644773,3.0,0.34508262782238674,0.34508262782238674,0.6549173721776133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6549173721776133,0.0,0.34508262782238674,0.0,0.0,0.0,0.0,0.0,1.0,0.6549173721776133,0.34508262782238674,0.0,0.0,0.0,A
40.31128572930344,4184.905429376883,29470.32472790381,953.2794291831431,0.6523807855173165,1.0,2.9571423565519495,3.0,2.0,0.3476192144826835,0.6523807855173165,0.0,1.0,0.0,0.0,0.0,0.3476192144826835,0.0,0.0,0.6523807855173165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,A
40.245650943996026,4337.742793758111,30026.720571898048,793.9938537670489,1.0,1.0,3.8727812740593395,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.03180468148516513,0.0,0.0,0.0,0.9681953185148349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,A
63.089463559506356,2961.5061255286428,23788.456043720347,1520.0071980312246,0.45128469079259137,1.0,3.610277526340731,3.0,1.0,0.5487153092074086,0.45128469079259137,0.0,1.0,0.0,0.0,0.5487153092074086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45128469079259137,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,A
47.300144671584434,5290.739374398765,20891.941822321827,1240.6801178773112,1.0,1.0,4.0,3.0,0.465576496267477,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.534423503732523,0.465576496267477,0.0,0.0,0.0,A
40.0709762812957,1118.4934322877127,8647.217489419754,1108.9942517805262,0.6440085157280139,1.0,2.847931874175889,2.0,1.0,0.3559914842719861,0.6440085157280139,0.0,1.0,0.0,0.0,0.6440085157280139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3559914842719861,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,A
59.15854847422621,1486.403101527504,12072.20804976383,1133.4892919075457,0.8942172628959257,1.0,6.0,2.0,3.682651788687777,0.10578273710407426,0.8942172628959257,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10578273710407426,0.0,0.0,0.8942172628959257,A
39.01477488114375,3275.094816803231,20086.951937454505,1068.8849038140854,1.0,1.0,6.871251601700356,2.128748398299644,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1287483982996439,0.8712516017003561,0.0,0.0,0.0,0.8712516017003561,0.1287483982996439,0.0,0.0,1.0,0.0,0.0,A
30.799455393037732,9334.307966262168,52417.766962322115,5374.566801787055,0.6699004866898446,1.0,5.0194029201390675,0.6699004866898446,2.0,0.3300995133101554,0.6699004866898446,0.0,1.0,0.0,0.0,0.0,0.3300995133101554,0.0,0.0,0.0,0.0,0.0,0.6699004866898446,0.0,0.3300995133101554,0.6699004866898446,0.0,0.0,0.0,0.0,1.0,0.0,0.0,A
42.61438109957542,4435.713927146902,13810.410785545322,1626.1779062701714,1.0,1.0,3.678417235319971,2.678417235319971,1.964748294040087,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.321582764680029,0.678417235319971,0.0,0.0,0.0,0.0,0.0,0.0,0.321582764680029,0.678417235319971,0.0,0.678417235319971,0.0,0.0,0.321582764680029,A
43.626300958432786,15619.788636727115,37846.36780300318,3908.8655436695485,0.9077094137712539,1.0,4.815418827542508,0.09229058622874609,2.8154188275425076,0.09229058622874609,0.9077094137712539,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09229058622874609,0.0,0.9077094137712539,0.0,0.0,0.0,0.9077094137712539,0.09229058622874609,0.0,0.0,0.0,0.09229058622874609,0.0,0.9077094137712539,0.0,A
37.95703165355479,3259.214039136934,8693.41931932431,1630.0601901150121,1.0,1.0,6.481145394056293,2.518854605943707,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5188546059437068,0.4811453940562932,0.0,0.0,0.0,0.4811453940562932,0.5188546059437068,1.0,0.0,0.0,0.0,0.0,A
33.237122519977206,1798.0383464115243,9414.555122512242,1345.7752878062693,1.0,1.0,6.063354151288249,2.0,0.312215282903917,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312215282903917,0.0,0.0,0.687784717096083,0.0,0.0,0.0,1.0,0.0,0.687784717096083,0.312215282903917,0.0,0.0,0.0,A
49.22421370111252,4058.1046438255726,13299.771997438344,1279.8459909236376,1.0,1.0,4.0,2.488342986452739,2.0233140270945222,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5116570135472612,0.48834298645273877,0.0,0.48834298645273877,0.0,0.5116570135472612,0.0,A
29.76318687193661,14307.234567577787,45316.839351361035,3706.082924449228,1.0,1.0,2.529066951851419,0.8430223172838063,2.8430223172838063,0.0,1.0,0.0,1.0,0.0,0.0,0.15697768271619372,0.0,0.0,0.8430223172838063,0.0,0.0,0.0,0.0,0.0,0.15697768271619372,0.8430223172838063,0.0,0.0,0.0,0.0,0.15697768271619372,0.8430223172838063,0.0,A
44.80618988079101,8877.9617691142,15047.949493826032,1631.367856415178,0.6227140347579274,1.0,1.0,2.0,1.0,0.3772859652420726,0.6227140347579274,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,A
50.08420545762655,843.7432012256056,16185.016143851053,447.0433252359334,0.0,1.0,3.0,2.0,0.9974049756163534,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0025950243836465603,0.9974049756163534,0.0,0.0,0.0,A
42.65547093658144,1957.4452433005217,15731.052702756797,937.7854292725342,0.8683011070355868,1.0,3.6584944648220663,2.131698892964413,2.6049033211067605,0.13169889296441317,0.8683011070355868,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8683011070355868,0.0,0.0,0.0,0.0,0.13169889296441317,0.0,0.0,0.8683011070355868,0.13169889296441317,0.13169889296441317,0.0,0.0,0.8683011070355868,0.0,A
31.659296338988877,7955.899098304371,13894.954698680716,2775.7489180832636,0.08451700768068193,1.0,4.0,0.2535510230420458,0.08451700768068193,0.9154829923193181,0.08451700768068193,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9154829923193181,0.0,0.0,0.08451700768068193,0.9154829923193181,0.08451700768068193,0.0,0.0,0.0,A
51.7921864776705,3198.564377371128,4534.2106118325155,1917.0211004529733,0.40272191774456945,1.0,6.805443835489139,3.0,1.0,0.5972780822554306,0.40272191774456945,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5972780822554306,0.0,0.40272191774456945,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,A
31.31150579473721,4159.074768490234,8734.732778110461,1486.3745083323813,0.013743004133184855,1.0,3.9587709876004453,2.9862569958668153,1.9725139917336303,0.9862569958668151,0.013743004133184855,0.0,1.0,0.0,0.0,0.0,0.013743004133184855,0.0,0.0,0.9862569958668151,0.0,0.0,0.0,0.0,0.0,0.0,0.013743004133184855,0.9862569958668151,0.013743004133184855,0.0,0.9862569958668151,0.0,0.0,A
35.200677691549586,8552.440009871678,14517.087161675037,2342.5912643835236,0.4634093540126675,1.0,2.6097719379619977,0.926818708025335,0.4634093540126675,0.5365906459873325,0.4634093540126675,0.0,1.0,0.0,0.0,0.0,0.4634093540126675,0.0,0.0,0.5365906459873325,0.0,0.0,0.0,0.0,0.5365906459873325,0.0,0.4634093540126675,0.0,0.5365906459873325,0.4634093540126675,0.0,0.0,0.0,A
38.907073835246344,6332.51099964543,33392.85900334496,1942.6037606318755,0.07595824089256686,1.0,5.772125277322299,2.7721252773222993,2.0,0.9240417591074331,0.07595824089256686,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07595824089256686,0.0,0.0,0.9240417591074331,0.0,0.0,0.07595824089256686,0.0,0.0,0.9240417591074331,0.0,0.0,1.0,0.0,0.0,A
25.791149715795918,2437.8239493022825,20757.172664478312,764.4635142550142,0.7638834668825957,1.0,0.47223306623480865,2.0,2.0,0.23611653311740433,0.7638834668825957,0.0,1.0,0.0,0.0,0.7638834668825957,0.0,0.23611653311740433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,A
32.02795317938447,3338.372340317688,19286.697412117923,773.9280735123996,0.7599554089375856,1.0,5.039821635750343,2.7599554089375857,2.0,0.24004459106241438,0.7599554089375856,0.0,1.0,0.0,0.0,0.0,0.0,0.24004459106241438,0.0,0.0,0.0,0.7599554089375856,0.0,0.0,0.0,0.0,0.24004459106241438,0.7599554089375856,0.0,0.0,1.0,0.0,0.0,A
36.6210538231596,8573.504449468666,41540.85878358031,2492.3875012529925,0.46873424602646596,1.0,0.531265753973534,1.062531507947068,0.9374684920529319,0.531265753973534,0.46873424602646596,0.0,1.0,0.0,0.0,0.46873424602646596,0.531265753973534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46873424602646596,0.0,0.531265753973534,0.0,0.531265753973534,0.0,0.46873424602646596,0.0,0.0,A
38.13284391763989,4484.282749197752,25254.91683933952,2000.839185275293,0.27948393860853515,1.0,0.7205160613914648,1.5589678772170703,2.0,0.7205160613914648,0.27948393860853515,0.0,1.0,0.0,0.0,0.27948393860853515,0.7205160613914648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7205160613914648,0.0,0.27948393860853515,0.0,0.0,1.0,0.0,0.0,A
59.01333747911781,2572.7339323117367,23925.589682405785,1925.3328192997851,0.06234136251124145,1.0,0.4987309000899316,3.0,1.0,0.9376586374887586,0.06234136251124145,0.0,1.0,0.0,0.0,0.9376586374887586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06234136251124145,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,A
34.164918028951945,13629.29790429414,39076.31181619063,3865.9764189711964,1.0,1.0,4.261304540468867,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1477390919062267,0.0,0.0,0.0,0.0,0.8522609080937733,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,A
39.92194918325646,2533.0634458157256,11586.46912023035,351.2005983285137,0.13311692858747826,1.0,4.2662338571749565,2.0,2.2662338571749565,0.8668830714125217,0.13311692858747826,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8668830714125217,0.0,0.13311692858747826,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8668830714125217,0.0,0.13311692858747826,A
40.327517923845804,5169.479597092164,23684.934208823182,2399.917761283791,0.6871655054033311,1.0,2.687165505403331,2.0614965162099934,1.687165505403331,0.3128344945966689,0.6871655054033311,0.0,1.0,0.0,0.0,0.0,0.0,0.3128344945966689,0.6871655054033311,0.0,0.0,0.0,0.0,0.0,0.3128344945966689,0.0,0.0,0.6871655054033311,0.0,0.3128344945966689,0.6871655054033311,0.0,0.0,A
36.487108131380566,13093.435519221382,37956.02903318528,4846.090844624836,0.8444406726336288,1.0,4.688881345267258,0.15555932736637124,1.8444406726336289,0.15555932736637124,0.8444406726336288,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15555932736637124,0.0,0.8444406726336288,0.0,0.0,0.0,0.8444406726336288,0.15555932736637124,0.0,0.0,0.0,0.15555932736637124,0.8444406726336288,0.0,0.0,A
36.44954281916211,3097.8424736209636,20400.636169786212,1470.8129906668175,1.0,1.0,5.497697392051524,2.0,1.4992324640171748,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2503837679914126,0.0,0.0,0.0,0.0,0.0,0.7496162320085874,0.0,0.0,0.0,1.0,0.0,0.2503837679914126,0.0,0.7496162320085874,0.0,0.0,A
39.23565241869831,5960.025697845487,29668.942209925586,2002.4623516724027,0.9695278472664058,1.0,0.03047215273359416,3.0,2.0,0.03047215273359416,0.9695278472664058,0.0,1.0,0.0,0.0,0.9695278472664058,0.03047215273359416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,A
44.7228786506423,1817.1271773044364,15730.109596430006,919.8116064183929,0.8672149810747233,1.0,1.2655700378505534,1.1327850189252766,3.468859924298893,0.13278501892527672,0.8672149810747233,0.0,1.0,0.0,0.0,0.0,0.8672149810747233,0.0,0.13278501892527672,0.0,0.0,0.0,0.0,0.0,0.0,0.8672149810747233,0.13278501892527672,0.0,0.13278501892527672,0.0,0.0,0.0,0.8672149810747233,A
28.927742878856627,8306.577823893966,42508.32050343227,4041.1437307173446,0.6458533292068745,1.0,0.35414667079312545,0.0,2.0,0.35414667079312545,0.6458533292068745,0.0,1.0,0.0,0.0,0.6458533292068745,0.35414667079312545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,A
37.477372027827876,6674.813101455303,21550.930457275346,1480.9719369992517,0.6028361674959175,1.0,5.205672334991835,3.0,1.0,0.3971638325040825,0.6028361674959175,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3971638325040825,0.0,0.6028361674959175,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,A
41.17172713938685,5495.01154230099,20138.81738149483,1068.8860379444247,1.0,1.0,4.0,3.0,0.1048691665324809,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8951308334675191,0.1048691665324809,0.0,0.0,0.0,A
26.456809179554565,15024.090314253404,40301.76329974735,1821.973835780087,1.0,1.0,1.3129739695309044,0.0,2.262594793906181,0.0,1.0,0.0,1.0,0.0,0.0,0.7374052060938191,0.0,0.0,0.0,0.0,0.2625947939061809,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7374052060938191,0.2625947939061809,0.0,A
